filename,photographer,year,title,call_numer
manpower-americans-all-operating-a-lowswing.jpg,Ann Rosener,1942,"Manpower. Americans all. Operating a low-swing engine lathe, Joe Zorich (left) and Chuck Doe, both nineteen, are typical of the younger workers in this huge Midwest medium-tank factory. Both are first-generation Americans--Joe&#39;s parents came from Croatia and Chuck&#39;s from Germany--and both are just about as American as any nineteen-year-old who can count his American-born ancestors on both hands. Machining parts for the tanks American soldiers will use to defeat the Axis, they&#39;re marking time till they can be on the front lines themselves, using these very tanks to make a first-hand stab at Hitler&#39;s hordes. Pressed Steel Can Company, Chicago, Illinois",oem2002004530/PP
community-canning-kitchen-arkansas.jpg,Arthur Rothstein,1935,Community canning kitchen. Arkansas,fsa1998017595/PP
house-in-york-nebraska.jpg,John Vachon,1938,"House in York, Nebraska",fsa1997004013/PP
new-york-new-york-concourse-at.jpg,Marjory Collins,1942,"New York, New York. Concourse at the Pennsylvania railroad station",owi2001009213/PP
new-houses-going-up-on-the.jpg,John Vachon,1941,"New houses going up on the outskirts of Detroit, Michigan",fsa2000044385/PP
san-francisco-california-bank-of-america.jpg,Ann Rosener,1943,"San Francisco, California. Bank of America victory bond ad",owi2001025696/PP
bar-norfolk-virginia.jpg,John Vachon,1941,"Bar. Norfolk, Virginia",fsa2000043221/PP
left-to-right-lois-tidrick-from.jpg,Jack Delano,1942,"Left to right: Lois Tidrick, from Des Moines, Iowa; Dallas McGinnis, from Albia, Iowa; Oliver Houser, from Dixon, Iowa; Doris Huffman, from Aberdeen, South Dakota; Leroy Kruskop, from Sioux City, Iowa and Dorothy Gross from Ames, Iowa. Students in agriculture and home economics at Iowa State College, Ames, Iowa",owi2001004924/PP
the-capitol-washington-dc.jpg,Arthur Rothstein,1937,"The Capitol. Washington, D.C.",fsa2000007498/PP
wife-of-evicted-sharecropper-washing-clothes.jpg,Arthur Rothstein,1939,"Wife of evicted sharecropper washing clothes. Butler County, Missouri",fsa2000010594/PP
a-ground-crew-assistant-removing-the.jpg,Jack Delano,1941,"A ground crew assistant removing the block from the rudder preparatory to the plane&#39;s taking off. Municipal airport, Washington, D.C.",fsa2000026532/PP
children-of-earl-pauley-in-doorway.jpg,Russell Lee,1936,"Children of Earl Pauley in doorway, near Smithland, Iowa",fsa1997021443/PP
on-the-merrygoround-of-a-small.jpg,Jack Delano,1941,"On the merry-go-round of a small American Legion carnival just outside Bellows Falls, Vermont",fsa1998008875/PP
children-buying-groceries-in-coop-store.jpg,Marion Post Wolcott,1938,"Children buying groceries in co-op store. Greenbelt, Maryland",fsa2000030455/PP
batavia-new-york-west-virginia-migrants.jpg,John Collier,1942,"Batavia, New York. West Virginia migrants arriving in a drizzling rain",fsa2000055194/PP
chicago-illinois-the-general-yardmaster-comes.jpg,Jack Delano,1942,"Chicago, Illinois. The general yardmaster comes to supervise personally the handling of some military equipment at one of the Chicago and Northwestern Railroad classification yards",owi2001010252/PP
railroad-tracks-williamson-county-illinois.jpg,Arthur Rothstein,1939,"Railroad tracks. Williamson County, Illinois",fsa2000008394/PP
american-all-russianamerican-leatherneck-a-captain.jpg,Alfred T. Palmer,1942,"American all. Russian-American Leatherneck. A captain in the Russian Imperial Army during World War I, Corporal Alexis A. Stoopenkoff of New York City is now &quot;Proud to bear the title of a U.S. Marine.&quot; During the last war he served in many campaigns and was decorated several times. After coming to the United States he became active in the National Guard. When World War II broke out, he joined the Marines as a buck private and rose to corporal",oem2002005460/PP
sidewalk-barker-billings-montana.jpg,Arthur Rothstein,1939,"Sidewalk barker, Billings, Montana",fsa1997011062/PP
melrose-natchitoches-parish-louisiana-one-of.jpg,Marion Post Wolcott,1940,"Melrose, Natchitoches Parish, Louisiana. One of French mulatto colony near John Henry cotton plantation (see general caption). Zeline Rocque",fsa2000035055/PP
cabin-with-mud-chimney-gees-bend.jpg,Arthur Rothstein,1937,"Cabin with mud chimney. Gees Bend, Alabama",fsa2000006948/PP
camp-shelby-hattiesburg-mississippi-two-soldiers.jpg,William Perlitch,1941,"Camp Shelby, Hattiesburg, Mississippi. Two soldiers outside their quarters",fsa2000030429/PP
higgins-texas-going-across-flat-lands.jpg,Jack Delano,1943,"Higgins, Texas. Going across flat lands along the Atchison, Topeka and Santa Fe Railroad",owi2001021520/PP
family-on-terrace-in-greenbelt-maryland.jpg,Marion Post Wolcott,1938,"Family on terrace in Greenbelt, Maryland",fsa1998010854/PP
migratory-workers-from-southern-states-pick.jpg,Arthur Rothstein,1938,"Migratory workers from southern states pick potatoes at six cents a bag. Monmouth County, New Jersey",fsa2000008113/PP
wife-of-day-laborer-scioto-marshes.jpg,John Vachon,1940,"Wife of day laborer. Scioto Marshes, Hardin County, Ohio",fsa2000042577/PP
shipbuilding-quotlibertyquot-ships-workers-at-a.jpg,Alfred T. Palmer,1941,"Shipbuilding. &quot;Liberty&quot; ships. Workers at a prefabricating plant turn out steel parts for a large Eastern shipyard building units of Uncle Sam&#39;s &quot;Liberty Fleet.&quot; Here they operate a giant shear. This plant was originally used to produce freight cars, and the shears are part of the plant&#39;s original equipment. All parts are prefabricated in this huge Eastern plant which formerly turned out freight cars. The completed sections are then carried six miles to the ways on flatcars. Bethlehem-Fairfield Shipyards Inc., Baltimore, Maryland",oem2002001218/PP
new-york-new-york--east.jpg,Sheldon Dick,1938,"New York, New York. 1938. East 62nd Street, between 1st Avenue and the river",fsa2000021480/PP
flotation-bag-manufacturing-women-workers-applying.jpg,Alfred T. Palmer,1941,"Flotation bag manufacturing. Women workers applying finishing touches to flotation bags used to support airplanes forced down at sea. Goodyear, Akron, Ohio",oem2002010770/PP
corner-store-at--pm-durham.jpg,Jack Delano,1940,"Corner store at 11 p.m. Durham, North Carolina",fsa2000022012/PP
tourist-court-showing-the-sanitary-facilities.jpg,Russell Lee,1940,"Tourist court showing the sanitary facilities building. Corpus Christi, Texas. These tourist courts are now filled with workmen from the naval air base",fsa2000019606/PP
cotton-gin-and-warehouse-near-transylvania.jpg,Russell Lee,1939,"Cotton gin and warehouse near Transylvania, Louisiana",fsa2000013071/PP
jennings-maryland-ghost-lumber-town-of.jpg,Arthur Rothstein,1937,"Jennings, Maryland. Ghost lumber town of Garrett County, Maryland",fsa2000007515/PP
owner-in-front-of-his-turpentine.jpg,Russell Lee,1938,"Owner in front of his turpentine still, State Line, Mississippi",fsa1997024816/PP
washington-dc-a-disciple-of-the.jpg,Gordon Parks,1942,"Washington, D.C. A disciple of the St. Martin&#39;s Spiritual Church keeping vigil at Saint Joseph&#39;s new tomb",fsa1998023810/PP
the-mail-must-go-through-lineup.jpg,Russell Lee,1937,"The mail must go through. Lineup of Works Progress Administration (WPA) workers during the flood at Cairo, Illinois",fsa1998022169/PP
conversion-safety-razor-plant-in-a.jpg,Howard R. Hollem,1942,"Conversion. Safety razor plant. In a New England plant manufacturing safety razors, honed head blade clips for razors. Normally her full-time job, Estelle now spends much of her time grinding V-blocks on these same machines, which are rapidly being converted to war production work under a subcontract",oem2002001415/PP
fort-story-coast-defense-perfect-timing.jpg,Alfred T. Palmer,1942,Fort Story coast defense. Perfect timing is required of this soldier who operates the adjusting lever on one of Fort Story&#39;s giant guns,oem2002002354/PP
farm-people-sitting-on-automobile-cushion.jpg,Russell Lee,1939,"Farm people sitting on automobile cushion in square, Tahlequah, Oklahoma",fsa1997026775/PP
excavation-for-the-sewage-disposal-plant.jpg,Russell Lee,1941,"Excavation for the sewage disposal plant. San Diego, California",fsa2000020837/PP
fertilizer-for-large-fields-of-sugarcane.jpg,Marion Post Wolcott,1939,"Fertilizer for large fields of sugarcane distributed by tractor-driven fertilizer machine. USSC (United States Sugar Corporation). Clewiston, Florida",fsa2000031625/PP
rollerskating-on-saturday-night-chicago-illinois.jpg,Russell Lee,1941,"Rollerskating on Saturday night&#39; Chicago, Illinois",fsa2000019932/PP
steers-stockyards-denver-colorado.jpg,Arthur Rothstein,1939,"Steers. Stockyards, Denver, Colorado",fsa2000010027/PP
child-of-migrant-sitting-by-kitchen.jpg,Russell Lee,1939,"Child of migrant sitting by kitchen cabinet in tent home near Edinburg, Texas",fsa2000013520/PP
quotbig-petequot-ramagos-rigger-at-work.jpg,Alfred T. Palmer,1942,"&quot;Big Pete&quot; Ramagos, rigger at work on dam (TVA) Douglas Dam, Tenn.",fsa1992001111/PP
iden-new-mexico-joe-melende-left.jpg,Jack Delano,1943,"Iden, New Mexico. Joe Melende, left, and E. Argonne of Mountainair, New Mexico. Section workers on a job in the Atchison, Topeka and Santa Fe Railroad yard, between Clovis and Vaughn, New Mexico",owi2001022274/PP
sunday-in-omar-west-virginia.jpg,Ben Shahn,1935,"Sunday in Omar, West Virginia",fsa1997016859/PP
apartment-houses-rented-to-negroes-chicago.jpg,Russell Lee,1941,"Apartment houses rented to Negroes. Chicago, Illinois",fsa2000020068/PP
correspondent-overseas-george-tucker-associated-press.jpg,Nick Parrino,1943,"Correspondent overseas. George Tucker, Associated Press war correspondent, is shown as he made trip with American truck convoy through the Persian corridor carrying supplies for Russia",oem2002008590/PP
mr-and-mrs-george-johnson-and.jpg,Marion Post Wolcott,1939,"Mr. and Mrs. George Johnson and their hogs. Tenant purchase clients. Pike County, Alabama",fsa2000031733/PP
store-san-juan-texas.jpg,Russell Lee,1939,"Store. San Juan, Texas",fsa2000013366/PP
gas-station-in-franklin-nine-oclock.jpg,Jack Delano,1941,"Gas station in Franklin, nine o&#39;clock in the evening. Heard County, Georgia",fsa2000025525/PP
manpower-former-actress-now-aircraft-worker.jpg,Ann Rosener,1942,"Manpower. Former actress now aircraft worker. From central casting to aircraft casting! Erstwhile child star of the silent picture days, auburn-haired Dorothy Langdon now inspects airplane engine parts in a Detroit war plant. Known as &quot;Baby Dorothy Phelps&quot; of the silents, and heart interest of western thrillers in the middle thirties, Miss Langdon joined America&#39;s army of women war workers early this year. With a husband in the Army, the twenty-six-year-old beauty finds her new role in life eminently satisfying. &quot;I&#39;m really doing something,&quot; she says. &quot;I got tired of just playing at doing something.&quot; In addition to her forty-eight hour work week at the inspection table, Miss Langdon still finds time to study drafting at night",oem2002003965/PP
telephonic-communication-between-construction-points-shasta.jpg,Russell Lee,1940,"Telephonic communication between construction points, Shasta Dam. Shasta County, California",fsa1998002098/PP
shifting-a-barges-position-in-the.jpg,Arthur S. Siegel,1943,Shifting a barge&#39;s position in the tow of the towboat Ernest T. Weir going down the Ohio River on th way to Cincinnati,owi2001030812/PP
children-of-migratory-agricultural-workers-playing.jpg,Russell Lee,1940,"Children of migratory agricultural workers playing games, at the WPA (Work Projects Administration) nursery school at the Agua Fria migratory labor camp. Arizona",fsa2000017349/PP
philadelphia-pennsylvania-bags-of-seed-to.jpg,Arthur S. Siegel,1943,"Philadelphia, Pennsylvania. Bags of seed to be sent to Portugal, at the W. Atlee Burpee Company, seed dealers",owi2001023665/PP
chicago-illinois-sailor-playing-with-a.jpg,Jack Delano,1943,"Chicago, Illinois. Sailor playing with a baby on the train concourse of the Union Station",owi2001017878/PP
richwood-west-virginia-the-friends-saying.jpg,John Collier,1942,"Richwood, West Virginia. The Friends saying goodbye to Richwood, as they leave for upper New York state to help in the harvest",fsa2000055014/PP
mother-and-children-from-north-carolina.jpg,John Vachon,1941,"Mother and children from North Carolina farm. They came to Norfolk, Virginia so husband and older sons could get employment in defense industries",fsa2000043229/PP
highway-across-mountains-near-bailey-colorado.jpg,Marion Post Wolcott,1941,"Highway across mountains near Bailey, Colorado, after early fall blizzard",fsa2000039685/PP
souvenir-shop-provincetown-massachusetts.jpg,Edwin Rosskam,1940,"Souvenir shop, Provincetown, Massachusetts",fsa1997015353/PP
farm-home-of-fsa-farm-security.jpg,Russell Lee,1939,"Farm home of FSA (Farm Security Administration) client who raises citrus fruit as well as livestock. Hidalgo County, Texas",fsa2000013320/PP
cars-of-migratory-tomato-wrappers-kings.jpg,Jack Delano,1940,"Cars of migratory tomato wrappers. Kings Creek, Maryland",fsa2000022339/PP
bethlehemfairfield-shipyards-baltimore-maryland-punch-time.jpg,Arthur S. Siegel,1943,"Bethlehem-Fairfield shipyards, Baltimore, Maryland. Punch time cards for pay accounting",owi2001025649/PP
bringing-in-the-coffee-commissary-at.jpg,Russell Lee,1941,"Bringing in the coffee, commissary at Shasta Dam. Shasta County, California",fsa2000047958/PP
oakridge-oregon.jpg,Russell Lee,1942,"Oakridge, Oregon",fsa2000050172/PP
gully-in-overgrazed-mountain-land-in.jpg,Russell Lee,1940,"Gully in overgrazed mountain land in Bernalillo County, New Mexico",fsa2000017072/PP
residents-at-boothville-louisiana-sitting-on.jpg,Russell Lee,1938,"Residents at Boothville, Louisiana sitting on dock",fsa1997024444/PP
women-workers-at-quartermaster-corps-the.jpg,Howard Liberman,1942,Women workers at quartermaster corps. The tradition of Betsy Ross is being kept alive in this quatermaster depot where this young woman worker assists in the creation of American flags for military activities. Philadelphia Quartermaster Corps,oem2002002967/PP
rivet-work-in-saddle-repair-shop.jpg,Russell Lee,1939,"Rivet work in saddle repair shop. Alpine, Texas",fsa2000014448/PP
child-of-negro-sharecropper-looking-out.jpg,Russell Lee,1939,"Child of Negro sharecropper looking out window of cabin home. There is a great deal of malaria in this section bad and no screening being a contributing cause. Near Marshall, Texas",fsa2000013897/PP
spectators-at-cincinnati-sesquicentennial-parade-cincinnati.jpg,John Vachon,1938,"Spectators at Cincinnati sesquicentennial parade, Cincinnati, Ohio",fsa1997003542/PP
plaque-announcing-the-death-of-person.jpg,Russell Lee,1939,"Plaque announcing the death of person. Display on screen door of grocery store in town near Syracuse, Kansas",fsa1997027070/PP
camp-of-white-migrants-weslaco-texas.jpg,Russell Lee,1939,"Camp of white migrants. Weslaco, Texas. See general caption",fsa2000013241/PP
the-air-raid-protective-services-quotservice.jpg,Howard R. Hollem,1941,The air raid protective services. &quot;Service OK&quot; will soon be the report when these volunteers restore the operation of a damaged line under a street. There is work for plumbers in many volunteer groups,oem2002001045/PP
small-farms-in-the-southwest-puerto.jpg,Jack Delano,1941,"Small farms in the southwest, Puerto Rico",fsa1992000437/PP
section-of-living-room-in-teacherage.jpg,Marion Post Wolcott,1939,"Section of living room in teacherage. Prairie Farms, Alabama",fsa2000032162/PP
blue-island-illinois-portrait-of-daniel.jpg,Jack Delano,1943,"Blue Island, Illinois. Portrait of Daniel Senise",owi2001018831/PP
mail-racks-for-occupants-of-the.jpg,Russell Lee,1941,"Mail racks for occupants of the FSA (Farm Security Administration) duration dormitories for workers at the Navy shipyards. Bremerton, Washington",fsa2000047272/PP
cemetery-dover-delaware.jpg,John Vachon,1938,"Cemetery. Dover, Delaware",fsa1998021170/PP
dr-hj-dutton-assistant-chemist-runs.jpg,Russell Lee,1942,"Dr. H.J. Dutton, assistant chemist, runs a spectrometric test for determination of carotene content of dehydrated vegetables. Regional agricultural research laboratory, Albany, California",owi2001006027/PP
wife-and-child-of-young-sharecropper.jpg,Dorothea Lange,1939,"Wife and child of young sharecropper in cornfield beside house. Hillside Farm, Person County, North Carolina",fsa2000003778/PP
elderly-couple-who-run-a-tourist.jpg,Jack Delano,1940,"Elderly couple who run a tourist home. Enosburg Falls, Vermont",fsa2000027933/PP
negro-mother-and-child-on-bed.jpg,Russell Lee,1939,"Negro mother and child on bed in their cabin near Jefferson, Texas",fsa2000013992/PP
prefabricated-steel-farmhouse-greenbelt-maryland.jpg,Arthur Rothstein,1938,"Prefabricated steel farmhouse, Greenbelt, Maryland",fsa1997009272/PP
fsa-farm-security-administration-planning-provided.jpg,John Collier,1941,"FSA (Farm Security Administration) planning provided Hercules Powder Company workers with substantial homes and &quot;space for living&quot;. FSA defense housing project. Radford, Virginia",fsa2000051230/PP
equipment-shed-of-mr-peabody-fsa.jpg,Jack Delano,1940,"Equipment shed of Mr. Peabody, FSA (Farm Security Administration) client near Newport, Rhode Island. All the machinery is freshly cleaned and painted and the place is a model of the proper way to care for farm equipment",fsa2000024275/PP
richwood-west-virginia-migratory-workers-boarding.jpg,John Collier,1942,"Richwood, West Virginia. Migratory workers boarding train to go to Batavia, New York to work during the farm labor storage",fsa2000055010/PP
frank-kinney-on-a-hay-rake.jpg,Arthur Rothstein,1937,"Frank Kinney on a hay rake, Eden Mills, Vermont",fsa1997008959/PP
two-maselli-brothers-californians-who-grow.jpg,Russell Lee,1942,"Two Maselli brothers, Californians who grow olives, make olive oil, and also pickle olives. Strathmore, California",fsa2000048250/PP
washington-dc-elderly-lady-who-lives.jpg,Gordon Parks,1942,"Washington, D.C. Elderly lady who lives on Lamont Street, N.W.",fsa1998023720/PP
resident-of-the-transient-camp-at.jpg,Russell Lee,1937,"Resident of the transient camp at Hagerman Lake, Michigan",fsa1998022576/PP
washington-dc-mrs-henry-morgenthau-wife.jpg,Marjory Collins,1942,"Washington, D.C. Mrs. Henry Morgenthau, wife of the Secretary of the Treasury, chatting with Mrs. Maxim Litvinoff at a garden party at the New Zealand Legation",owi2001000094/PP
street-scene-in-columbus-ohio.jpg,Ben Shahn,1938,"Street scene in Columbus, Ohio",fsa1997018414/PP
boy-picking-strawberries-berrien-county-michigan.jpg,John Vachon,1940,"Boy picking strawberries, Berrien County, Michigan",fsa1997006588/PP
ruins-of-buildings-in-ghost-mining.jpg,Arthur Rothstein,1940,"Ruins of buildings in ghost mining town. Rhyolite, Nevada",fsa2000005780/PP
potato-fields-just-outside-caribou-maine.jpg,Jack Delano,1940,"Potato fields just outside Caribou, Maine, along the banks of the Aroostook River",fsa2000023651/PP
tenant-purchase-client-mr-crowell-near.jpg,Marion Post Wolcott,1939,"Tenant purchase client Mr. Crowell, near Isola, Mississippi Delta, with new hay rake and mules",fsa2000032867/PP
wife-and-sick-child-of-tubercular.jpg,Dorothea Lange,1936,"Wife and sick child of tubercular itinerant, stranded in New Mexico",fsa1998021798/PP
men-spiking-logs-to-go-up.jpg,Marion Post Wolcott,1938,"Men spiking logs to go up ramp into sawmill. It was working only halftime and was even slower in winter. &quot;It&#39;s kinder hard them times. Concrete and steel&#39;s taking the place of lumber nowadays.&quot; Erwin, West Virginia",fsa1998012154/PP
flour-mills-along-the-mississippi-river.jpg,Arthur Rothstein,1939,"Flour mills along the Mississippi River. Minneapolis, Minnesota",fsa2000009518/PP
bill-of-fare-at-tourist-camp.jpg,Russell Lee,1940,"Bill of fare at tourist camp. Roosevelt, Arizona",fsa2000017247/PP
swedishamerican-soldiers-in-minnesota-being-inducted.jpg,Jack Delano,1942,Swedish-American soldiers in Minnesota being inducted into the U.S. Navy,owi2001003447/PP
chopping-ice-before-shaving-it-to.jpg,Russell Lee,1938,"Chopping ice before shaving it to be used in icing shrimp boat, Morgan City, Louisiana",fsa1997024585/PP
grievance-committee-meeting-steel-workers-organizing.jpg,John Vachon,1941,"Grievance committee meeting, steel workers organizing committee office. Aliquippa, Pennsylvania",fsa2000043030/PP
old-time-resident-of-santa-clara.jpg,Russell Lee,1940,"Old time resident of Santa Clara, Utah. See general caption",fsa2000019163/PP
detroit-michigan-speakers-platform-in-front.jpg,Arthur S. Siegel,1941,"Detroit, Michigan. Speakers&#39; platform in front of a list of products manufactured by the automobile industry. Ernest Kanzler speaking at an early meeting of the Automobile Council for War Production",owi2001017995/PP
the-end-of-the-afternoon-shift.jpg,Jack Delano,1941,"The end of the afternoon shift at the Jones and Laughlin Steel Corporation in Aliquippa, Pennsylvania",fsa2000024605/PP
housing-of-mexican-day-laborers-robstown.jpg,Russell Lee,1939,"Housing of Mexican day laborers, Robstown, Texas",fsa1997025298/PP
interior-of-abandoned-farmhouse-in-mcintosh.jpg,Russell Lee,1939,"Interior of abandoned farmhouse in McIntosh County, Oklahoma",fsa2000014728/PP
in-the-bank-in-greensboro-greene.jpg,Jack Delano,1941,"In the bank in Greensboro, Greene County, Georgia",fsa1998008364/PP
county-clerk-san-augustine-texas.jpg,Russell Lee,1939,"County clerk. San Augustine, Texas",fsa2000014141/PP
home-of-rehabilitation-client-wolf-creek.jpg,Arthur Rothstein,1935,"Home of rehabilitation client. Wolf Creek Farms, Georgia",fsa1998017599/PP
point-pleasant-vicinity-west-virginia-a.jpg,Arthur S. Siegel,1943,"Point Pleasant (vicinity), West Virginia. A towboat going up the Ohio River",owi2001028951/PP
bed-with-roof-over-it-in.jpg,Russell Lee,1939,"Bed with roof over it in Mays Avenue camp. Oklahoma City, Oklahoma. See general caption 21",fsa2000015226/PP
each-shell-must-have-proper-identification.jpg,Alfred T. Palmer,1942,"Each shell must have proper identification as it travels along the production line. This operation imposes no undue burden on the trained workers of a converted automobile plant where the shells are being made. Oldsmobile, Lansing, Michigan",oem2002002080/PP
mr-keele-taking-crate-of-grapefruit.jpg,Russell Lee,1940,"Mr. Keele taking crate of grapefruit from truck. General store, Pie Town, New Mexico",fsa1998000946/PP
washington-dc-international-student-assembly-cecelia.jpg,Gordon Parks,1942,"Washington, D.C. International student assembly. Cecelia C. Goncalves, a delegate from Brazil",owi2001009889/PP
fsa-farm-security-administration-county-state.jpg,Marion Post Wolcott,1939,"FSA (Farm Security Administration), county, state and local officials on a special trip through Greene County with some NYA (National Youth Administration) officials and guests. A luncheon was served and they had a short discussion at NYA headquarters in Crawfordville, Georgia",fsa1998012323/PP
el-centro-vicinity-california-on-the.jpg,Russell Lee,1942,"El Centro (vicinity), California. On the midway at the Imperial County Fair",fsa1998003505/PP
fsa-farm-security-administration-cooperative-tractor.jpg,Russell Lee,1940,"FSA (Farm Security Administration) cooperative tractor and Mormon farmer members, Box Elder County, Utah",fsa1998001646/PP
mr-buck-grant-preacher-and-fsa.jpg,Jack Delano,1941,"Mr. Buck Grant, preacher and FSA (Farm Security Administration) borrower. Near Union Point, Greene County, Georgia",fsa2000026127/PP
twin-falls-county-idaho-weeding-onions.jpg,Russell Lee,1942,"Twin Falls County, Idaho. Weeding onions",fsa2000050925/PP
washington-dc-from-march-th-to.jpg,Marjory Collins,1942,"Washington, D.C. From March 4th to 14th the Australia-New Zealand Army Corps (ANZAC) had exhibits of photographs and posters in the headquarters of Bundles for Britain on Connecticut Avenue. Mrs. Close, wife of the South African minister, chatting with the wife of a Canadian official at the opening",owi2001012603/PP
tillamook-cheese-plant-tillamook-oregon-cheese.jpg,Russell Lee,1941,"Tillamook cheese plant, Tillamook, Oregon. Cheese aging. Cheese made in Tillamook county had a value of 1,765,482 dollars in 1940",fsa2000047455/PP
children-dropping-their-collection-nickles-on.jpg,Russell Lee,1940,"Children dropping their collection nickles on the open Bible at the Sunday school at the community house of the Casa Grande Valley Farms. Pinal County, Arizona",fsa2000017636/PP
production-copper-a-thickener-at-a.jpg,Fritz Henle,1942,"Production. Copper. A thickener at a large copper concentrator of the Phelps-Dodge Mining Company at Morenci, Arizona. This plant supplies great quantities of the copper so vital in our war effort",oem2002008476/PP
kitchen-of-negro-dwelling-in-slum.jpg,Carl Mydans,1935,"Kitchen of Negro dwelling in slum area near House office building, Washington, D.C.",fsa1997000120/PP
washington-dc-children-playing-in-the.jpg,Esther Bubley,1943,"Washington, D.C. Children playing in the nursery at the United Nations service center while their mothers make arrangements for continuing their journey",owi2001037896/PP
shack-built-of-tin-lived-in.jpg,Marion Post Wolcott,1940,"Shack built of tin, lived in by ten construction workers from Texas now working on Camp Livingston job near Alexandria, Louisiana",fsa2000037169/PP
detail-of-living-room-of-mexican.jpg,Russell Lee,1939,"Detail of living room of Mexican house. San Antonio, Texas",fsa2000013635/PP
coffey-county-kansas-lighting-a-cigarette.jpg,John Vachon,1938,"Coffey County, Kansas. Lighting a cigarette",fsa1997003659/PP
cornfield-on-farm-near-dayton-ohio.jpg,Marion Post Wolcott,1941,"Cornfield on farm near Dayton, Ohio",fsa2000055295/PP
fsa-farm-security-administration-home-management.jpg,Marion Post Wolcott,1939,"FSA (Farm Security Administration) home management supervisor pointing out to rehabilitation borrower where new privy will be located. Greene County, Georgia",fsa1998012719/PP
southington-connecticut-the-southington-news.jpg,Fenno Jacobs,1942,"Southington, Connecticut. The Southington News",owi2001039047/PP
daytona-beach-florida-bethunecookman-college-biology.jpg,Gordon Parks,1943,"Daytona Beach, Florida. Bethune-Cookman College. Biology class",owi2001018993/PP
pipe-shasta-dam-shasta-county-california.jpg,Russell Lee,1941,"Pipe. Shasta Dam, Shasta County, California",fsa2000047879/PP
fsa-farm-security-administration-field-man.jpg,John Collier,1941,"FSA (Farm Security Administration) field man packing the chickens of James F. Drigger prior to their journey to the Craig Field. Southeastern Air Training Center, Selma, Alabama (Food for Defense program)",fsa2000051293/PP
reservoir-of-roosevelt-dam-with-irrigation.jpg,Russell Lee,1940,"Reservoir of Roosevelt Dam with irrigation ditches and highway. Gila County, Arizona",fsa2000017220/PP
chattanooga-tennessee-vicinity-the-suburbs-seen.jpg,Jack Delano,1942,"Chattanooga, Tennessee (vicinity). The suburbs seen at night from the &quot;incline railway&quot; on Lookout Mountain",owi2001008760/PP
irrigation-ditch-on-the-logan-river.jpg,Russell Lee,1940,"Irrigation ditch on the Logan River, Cache County, Utah",fsa1998001744/PP
la-delta-plantation-thomastown-louisiana.jpg,Marion Post Wolcott,1940,"La Delta Plantation. Thomastown, Louisiana",fsa2000034272/PP
trainer-squeezing-lemon-juice-into-a.jpg,Edwin Rosskam,1937,Trainer squeezing lemon juice into a fighting cock&#39;s throat before the fight. Puerto Rico,fsa1998023224/PP
men-and-boys-examining-seed-at.jpg,Russell Lee,1939,"Men and boys examining seed at Gonzales County Fair. Gonzales, Texas",fsa2000015879/PP
group-of-resettlement-and-district-officers.jpg,Arthur Rothstein,1935,"Group of resettlement and district officers at opening of the Berwyn Housing Project, Prince George&#39;s County, Marlyand",fsa1997007532/PP
ringing-gong-at-boxing-match-at.jpg,Russell Lee,1942,"Ringing gong at boxing match at the annual field day of the FSA (Farm Security Administration) farmworkers community, Yuma, Arizona",fsa1998003460/PP
baltimore-street-baltimore-maryland.jpg,Arthur Rothstein,1939,"Baltimore street, Baltimore, Maryland",fsa1997010890/PP
san-francisco-california-entrance-to-the.jpg,Ann Rosener,1943,"San Francisco, California. Entrance to the Bank of America",owi2001025699/PP
mrs-cleaver-is-raising-five-sons.jpg,Dorothea Lange,1939,"Mrs. Cleaver is raising five sons on new farm. Malheur County, Oregon",fsa2000004960/PP
filling-station-and-store-across-the.jpg,Russell Lee,1941,"Filling station and store across the street from the FSA (Farm Security Administration) labor camp. Caldwell, Idaho",fsa2000020962/PP
melrose-natchitoches-parish-louisiana-bedroom-with.jpg,Marion Post Wolcott,1940,"Melrose, Natchitoches Parish, Louisiana. Bedroom with religious pictures, etc. on mud walls of old hut built and still occupied by French mulattoes, near John Henry cotton plantation. Belongs to Rocque family (see general caption)",fsa2000035135/PP
houses-formerly-on-land-use-project.jpg,Arthur Rothstein,1936,"Houses formerly on land use project at Las Cruces, New Mexico. Note Mexican jacal at right",fsa1998018665/PP
class-in-machine-education-at-the.jpg,Russell Lee,1941,"Class in machine education at the San Diego Vocational School. There are forty to fifty machines constantly in operation in this class. San Diego, California",fsa2000020800/PP
production-p-quotmustangquot-fighter-planes-an.jpg,Alfred T. Palmer,1942,"Production. P-51 &quot;Mustang&quot; fighter planes. An employee checks one of the temporary wooden wheels placed on a P-51 fighter on the North American flight training at the Inglewood, California, plant. Regular rubber tires are installed when the planes are ready for flight tests. This plant produces the battle-tested B-25 &quot;Billy Mitchell&quot; bomber, used in General Doolittle&#39;s raid on Tokyo, and the P-51 fighter plane which was first brought into prominence by the British raid on Dieppe",oem2002006283/PP
miners-homes-in-silver-peak-nevada.jpg,Arthur Rothstein,1940,"Miner&#39;s homes in Silver Peak, Nevada",fsa2000005677/PP
